PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,UNIT_PRICE,COST_PRICE,STOCK_QTY,IS_ACTIVE,LAUNCH_DATE
2776,Pearson Fiction Ultra 497,Books,Fiction,Pearson,200.09,88.94,1541,TRUE,2022-05-09
2777,McGraw Hill Fiction Neo 632,Books,Fiction,McGraw Hill,1232.46,387.29,967,TRUE,2024-09-29
2778,Nike Sportswear Lite 164,Sports & Fitness,Sportswear,Nike,22000.07,10231.31,1031,TRUE,2020-10-12
2779,Xiaomi Monitors Pro 113,Electronics,Monitors,Xiaomi,108526.64,63074.17,596,TRUE,2021-07-04
2780,Havells Appliances Air 966,Home & Kitchen,Appliances,Havells,20745.09,9190.76,29,TRUE,2020-03-01
2781,Yonex Badminton Air 487,Sports & Fitness,Badminton,Yonex,15721.72,6995.35,650,TRUE,2024-06-27
2782,Zara Bags Plus 577,Fashion,Bags,Zara,6473.11,3049.71,1797,TRUE,2023-02-26
2783,Lenovo Speakers Ultra 323,Electronics,Speakers,Lenovo,148323.46,108807.46,48,TRUE,2020-04-22
2784,SG Badminton Max 756,Sports & Fitness,Badminton,SG,22664.82,11846.31,1024,TRUE,2024-08-04
2785,Hachette Fiction Max 363,Books,Fiction,Hachette,322.11,135.98,1218,TRUE,2023-07-27
2786,Himalaya Haircare Max 52,Health & Personal Care,Haircare,Himalaya,4075.09,2007.41,380,TRUE,2020-01-28
2787,Crompton Cookware Ultra 345,Home & Kitchen,Cookware,Crompton,39539.73,20210.25,423,TRUE,2022-08-17
2788,Nivia Supplements Classic 887,Sports & Fitness,Supplements,Nivia,4662.18,2654.51,457,TRUE,2022-02-10
2789,Sony Laptops Prime 160,Electronics,Laptops,Sony,29125.09,19073.83,354,FALSE,2021-10-16
2790,Lenovo Headphones Classic 68,Electronics,Headphones,Lenovo,61319.08,44515.62,1547,TRUE,2023-06-25
2791,Pearson Technology Max 802,Books,Technology,Pearson,2396.59,1075.6,595,TRUE,2022-10-17
2792,Hachette Fiction Pro 224,Books,Fiction,Hachette,980.09,319.09,147,TRUE,2021-11-07
2793,Zara Bags Max 980,Fashion,Bags,Zara,21392.12,9196.1,1891,TRUE,2024-12-10
2794,Godrej Furniture Air 805,Home & Kitchen,Furniture,Godrej,43755.43,18505.42,1163,TRUE,2021-05-28
2795,Whirlpool Decor Pro 446,Home & Kitchen,Decor,Whirlpool,16312.07,8869.98,1017,TRUE,2024-08-29
2796,Puma Watches Ultra 58,Fashion,Watches,Puma,16556.37,7456.29,792,TRUE,2022-04-05
2797,JBL Smartphones Neo 894,Electronics,Smartphones,JBL,15313.87,8463.52,551,TRUE,2024-04-08
2798,Decathlon Cricket Pro 426,Sports & Fitness,Cricket,Decathlon,2921.99,1191.85,1788,FALSE,2021-01-23
2799,Lenovo Smartwatches Elite 922,Electronics,Smartwatches,Lenovo,116697.91,84263.53,649,TRUE,2024-12-06
2800,McGraw Hill Technology Air 820,Books,Technology,McGraw Hill,2783.06,1044.11,1503,TRUE,2024-05-18
2801,Bajaj Appliances Elite 331,Home & Kitchen,Appliances,Bajaj,15535.36,7854.41,1833,TRUE,2020-07-18
2802,Whirlpool Decor Plus 638,Home & Kitchen,Decor,Whirlpool,26906.26,13271.81,1933,TRUE,2023-10-26
2803,LOreal Skincare Max 327,Health & Personal Care,Skincare,LOreal,4645.86,1974.64,1018,TRUE,2020-10-24
2804,Puma Footwear Pro 800,Fashion,Footwear,Puma,5202.82,2855.17,960,TRUE,2024-06-22
2805,Penguin Fiction Lite 310,Books,Fiction,Penguin,1066.84,465.6,362,TRUE,2024-04-08
2806,Yonex Gym Equipment Max 653,Sports & Fitness,Gym Equipment,Yonex,27176.61,12306.06,205,TRUE,2021-03-10
2807,Colgate Fragrances Plus 524,Health & Personal Care,Fragrances,Colgate,1528.48,464.25,990,FALSE,2022-11-11
2808,Havells Furniture Pro 622,Home & Kitchen,Furniture,Havells,1565.11,850.07,225,TRUE,2023-05-08
2809,Sony Tablets Plus 100,Electronics,Tablets,Sony,62532.49,36833.27,780,TRUE,2024-07-02
2810,Prestige Furniture Pro 696,Home & Kitchen,Furniture,Prestige,22698.27,9482.15,739,TRUE,2024-04-09
2811,Biotique Oral Care Elite 701,Health & Personal Care,Oral Care,Biotique,957.2,344.11,1735,TRUE,2022-12-25
2812,Levi Bags Pro 807,Fashion,Bags,Levi,2864.72,1218.43,158,TRUE,2021-01-21
2813,JBL Tablets Neo 831,Electronics,Tablets,JBL,145597.56,102226.6,322,TRUE,2023-10-13
2814,Godrej Appliances Ultra 775,Home & Kitchen,Appliances,Godrej,24805.47,11770.11,681,TRUE,2023-09-18
2815,Wiley Science Max 192,Books,Science,Wiley,1884.73,689.2,1438,TRUE,2020-05-17
2816,Nike Watches Air 993,Fashion,Watches,Nike,2168.0,1157.71,173,TRUE,2023-11-29
2817,LG Smartphones Prime 192,Electronics,Smartphones,LG,209490.1,134620.57,1968,TRUE,2022-07-24
2818,Puma Supplements Neo 532,Sports & Fitness,Supplements,Puma,10019.27,5277.42,896,TRUE,2022-06-13
2819,Samsung Headphones Neo 502,Electronics,Headphones,Samsung,178890.58,124912.74,1489,TRUE,2020-08-09
2820,Godrej Furniture Neo 293,Home & Kitchen,Furniture,Godrej,10951.74,6327.21,1632,TRUE,2021-11-18
2821,Adidas Cricket Ultra 963,Sports & Fitness,Cricket,Adidas,16080.76,7125.9,1895,TRUE,2020-08-26
2822,Nike Gym Equipment Max 631,Sports & Fitness,Gym Equipment,Nike,20655.84,9715.52,558,TRUE,2021-10-10
2823,McGraw Hill Technology Max 400,Books,Technology,McGraw Hill,900.29,369.53,221,TRUE,2021-09-15
2824,Mamaearth Fragrances Plus 111,Health & Personal Care,Fragrances,Mamaearth,302.44,123.35,1484,TRUE,2022-10-17
2825,Ikea Appliances Classic 443,Home & Kitchen,Appliances,Ikea,12791.03,5832.25,432,FALSE,2020-12-30
2826,MuscleBlaze Gym Equipment Prime 834,Sports & Fitness,Gym Equipment,MuscleBlaze,5458.55,2531.78,313,TRUE,2021-06-06
2827,O Reilly Technology Elite 790,Books,Technology,O Reilly,787.67,267.73,1848,TRUE,2020-03-09
2828,Nike Supplements Lite 224,Sports & Fitness,Supplements,Nike,24836.81,12948.08,1674,TRUE,2020-06-19
2829,Dove Haircare Max 451,Health & Personal Care,Haircare,Dove,3626.87,1985.64,202,TRUE,2021-06-05
2830,Adidas Accessories Lite 932,Fashion,Accessories,Adidas,23366.81,11688.99,970,TRUE,2021-01-06
2831,Adidas Clothing Prime 337,Fashion,Clothing,Adidas,12927.71,7051.04,1936,TRUE,2021-03-20
2832,Peter England Watches Classic 503,Fashion,Watches,Peter England,1142.11,466.29,1818,FALSE,2022-06-25
2833,HP Smartphones Prime 379,Electronics,Smartphones,HP,77828.61,57580.98,297,TRUE,2022-06-19
2834,Mamaearth Wellness Prime 476,Health & Personal Care,Wellness,Mamaearth,1027.95,431.43,1133,TRUE,2021-10-05
2835,Peter England Watches Elite 298,Fashion,Watches,Peter England,4475.01,2393.67,518,TRUE,2024-03-18
2836,McGraw Hill Science Lite 605,Books,Science,McGraw Hill,585.24,154.01,1413,TRUE,2024-04-22
2837,Havells Storage Air 153,Home & Kitchen,Storage,Havells,22690.45,12305.46,329,TRUE,2020-04-12
2838,Nivea Skincare Air 872,Health & Personal Care,Skincare,Nivea,685.1,226.34,282,TRUE,2020-08-09
2839,Boat Smartphones Pro 308,Electronics,Smartphones,Boat,6088.17,4214.66,1016,TRUE,2023-09-09
2840,Hachette Technology Ultra 523,Books,Technology,Hachette,289.49,80.23,1485,TRUE,2024-01-31
2841,Apple Headphones Neo 939,Electronics,Headphones,Apple,61249.08,44095.91,1572,TRUE,2023-07-11
2842,Asus Speakers Plus 990,Electronics,Speakers,Asus,32031.85,18448.34,646,TRUE,2020-05-13
2843,Boat Monitors Lite 596,Electronics,Monitors,Boat,99497.4,72969.77,889,TRUE,2024-03-10
2844,Havells Appliances Elite 849,Home & Kitchen,Appliances,Havells,2823.86,1280.05,692,TRUE,2023-10-24
2845,LOreal Fragrances Ultra 273,Health & Personal Care,Fragrances,LOreal,3361.84,1249.66,119,TRUE,2024-02-10
2846,Cosco Badminton Prime 414,Sports & Fitness,Badminton,Cosco,8883.53,4182.43,1028,TRUE,2024-03-11
2847,Philips Decor Max 427,Home & Kitchen,Decor,Philips,16695.21,7270.8,1826,TRUE,2022-06-29
2848,H&M Footwear Classic 177,Fashion,Footwear,H&M,8241.59,3329.39,1423,TRUE,2023-01-09
2849,Adidas Clothing Lite 155,Fashion,Clothing,Adidas,9805.8,4488.86,223,TRUE,2022-11-25
2850,Havells Appliances Plus 306,Home & Kitchen,Appliances,Havells,16492.72,9765.92,1383,TRUE,2024-03-09
2851,Biotique Fragrances Neo 65,Health & Personal Care,Fragrances,Biotique,105.34,41.27,1988,TRUE,2024-09-10
2852,Dove Fragrances Elite 940,Health & Personal Care,Fragrances,Dove,3523.65,1323.78,1672,TRUE,2021-02-25
2853,Prestige Storage Prime 896,Home & Kitchen,Storage,Prestige,26140.1,12936.87,1865,FALSE,2020-10-04
2854,Pigeon Appliances Elite 187,Home & Kitchen,Appliances,Pigeon,23961.64,14198.41,360,TRUE,2024-11-20
2855,O Reilly Fiction Lite 67,Books,Fiction,O Reilly,1936.16,488.07,1123,TRUE,2024-01-29
2856,Yonex Yoga Max 423,Sports & Fitness,Yoga,Yonex,3586.29,1887.89,638,TRUE,2024-06-30
2857,Allen Solly Footwear Max 484,Fashion,Footwear,Allen Solly,9666.67,4602.55,493,TRUE,2021-01-11
2858,OnePlus Laptops Lite 116,Electronics,Laptops,OnePlus,216461.08,148310.74,1615,TRUE,2023-02-07
2859,Adidas Supplements Air 712,Sports & Fitness,Supplements,Adidas,20097.88,9926.72,580,TRUE,2024-05-14
2860,Adidas Gym Equipment Plus 237,Sports & Fitness,Gym Equipment,Adidas,19122.51,9020.91,491,TRUE,2022-11-23
2861,Colgate Wellness Air 444,Health & Personal Care,Wellness,Colgate,1253.57,551.1,1987,TRUE,2022-11-22
2862,Instant Pot Furniture Neo 296,Home & Kitchen,Furniture,Instant Pot,29285.25,12128.61,1531,TRUE,2022-12-05
2863,Lenovo Smartwatches Classic 447,Electronics,Smartwatches,Lenovo,26378.71,18685.42,877,TRUE,2020-04-15
2864,Biotique Wellness Classic 934,Health & Personal Care,Wellness,Biotique,3846.8,1975.46,13,TRUE,2021-07-04
2865,Fastrack Accessories Ultra 403,Fashion,Accessories,Fastrack,9669.25,5215.82,1190,TRUE,2021-05-15
2866,Philips Furniture Neo 948,Home & Kitchen,Furniture,Philips,21807.01,12136.94,737,TRUE,2024-08-14
2867,Whirlpool Storage Ultra 23,Home & Kitchen,Storage,Whirlpool,26305.96,15058.45,1517,TRUE,2020-10-29
2868,Hachette Science Max 524,Books,Science,Hachette,218.21,92.62,1018,TRUE,2024-03-05
2869,Apple Cameras Pro 972,Electronics,Cameras,Apple,214879.33,130428.14,771,TRUE,2020-04-17
2870,Cosco Yoga Lite 978,Sports & Fitness,Yoga,Cosco,14336.53,6973.41,1042,TRUE,2022-12-11
2871,Godrej Furniture Max 278,Home & Kitchen,Furniture,Godrej,44331.7,19163.04,234,TRUE,2020-12-03
2872,Mamaearth Skincare Lite 753,Health & Personal Care,Skincare,Mamaearth,2634.36,1136.22,1584,TRUE,2023-09-02
2873,Yonex Supplements Prime 963,Sports & Fitness,Supplements,Yonex,19542.08,8339.04,1498,TRUE,2020-06-16
2874,Mamaearth Haircare Classic 591,Health & Personal Care,Haircare,Mamaearth,4445.39,2207.82,503,TRUE,2023-02-25
2875,LG Monitors Prime 259,Electronics,Monitors,LG,37728.66,28119.87,1859,TRUE,2020-04-02
2876,Boat Monitors Pro 909,Electronics,Monitors,Boat,94480.91,64122.21,1414,TRUE,2021-04-13
2877,Nike Bags Lite 614,Fashion,Bags,Nike,16027.43,6825.0,1235,TRUE,2023-06-03
2878,Puma Badminton Classic 942,Sports & Fitness,Badminton,Puma,2070.87,935.9,1845,TRUE,2021-03-19
2879,Rupa Business Max 583,Books,Business,Rupa,1234.94,481.4,113,TRUE,2024-01-10
2880,Philips Cookware Air 42,Home & Kitchen,Cookware,Philips,39182.86,16976.74,971,TRUE,2021-10-15
2881,Decathlon Supplements Ultra 819,Sports & Fitness,Supplements,Decathlon,14929.29,8391.35,1038,TRUE,2021-05-21
2882,Biotique Skincare Plus 338,Health & Personal Care,Skincare,Biotique,4524.02,1832.57,31,TRUE,2023-04-05
2883,Pearson History Pro 650,Books,History,Pearson,2598.34,894.45,1672,TRUE,2021-12-18
2884,Pearson Business Air 708,Books,Business,Pearson,582.14,238.02,1982,TRUE,2021-05-20
2885,Crompton Storage Elite 582,Home & Kitchen,Storage,Crompton,16163.09,7779.42,123,FALSE,2020-12-28
2886,OnePlus Monitors Ultra 400,Electronics,Monitors,OnePlus,91407.92,51533.19,1488,TRUE,2023-09-24
2887,Godrej Storage Air 429,Home & Kitchen,Storage,Godrej,6912.98,3692.93,969,TRUE,2024-08-15
2888,Zara Clothing Lite 916,Fashion,Clothing,Zara,21162.58,9716.7,492,TRUE,2021-05-02
2889,Himalaya Oral Care Plus 473,Health & Personal Care,Oral Care,Himalaya,1768.44,704.04,1255,TRUE,2022-11-15
2890,Godrej Furniture Plus 963,Home & Kitchen,Furniture,Godrej,29975.81,14285.08,1246,TRUE,2023-06-27
2891,Crompton Furniture Air 237,Home & Kitchen,Furniture,Crompton,11985.09,5954.96,812,TRUE,2020-06-29
2892,Pearson Technology Prime 107,Books,Technology,Pearson,2391.71,817.27,1582,TRUE,2021-11-23
2893,Xiaomi Headphones Classic 493,Electronics,Headphones,Xiaomi,76922.55,44126.6,715,TRUE,2021-01-02
2894,Instant Pot Furniture Elite 877,Home & Kitchen,Furniture,Instant Pot,11575.25,5819.32,1281,TRUE,2022-12-14
2895,Ikea Decor Max 36,Home & Kitchen,Decor,Ikea,38765.77,15524.15,1284,TRUE,2021-05-26
2896,Puma Badminton Pro 57,Sports & Fitness,Badminton,Puma,21220.69,10812.85,1524,TRUE,2024-04-20
2897,Nike Accessories Elite 101,Fashion,Accessories,Nike,22182.43,9774.19,1924,TRUE,2022-11-12
2898,Peter England Footwear Classic 75,Fashion,Footwear,Peter England,3270.92,1341.04,1587,TRUE,2022-07-12
2899,Cosco Yoga Lite 13,Sports & Fitness,Yoga,Cosco,7458.82,3073.94,334,TRUE,2020-07-21
2900,O Reilly Technology Prime 85,Books,Technology,O Reilly,1058.66,410.33,1286,TRUE,2024-04-01
2901,Nivea Wellness Lite 147,Health & Personal Care,Wellness,Nivea,1372.81,551.91,512,FALSE,2020-01-09
2902,Decathlon Supplements Ultra 250,Sports & Fitness,Supplements,Decathlon,13565.94,5700.3,583,FALSE,2023-04-10
2903,Bajaj Storage Plus 430,Home & Kitchen,Storage,Bajaj,44771.52,25764.38,844,TRUE,2021-04-20
2904,Godrej Appliances Lite 910,Home & Kitchen,Appliances,Godrej,10336.92,4230.17,947,TRUE,2023-03-03
2905,Prestige Cookware Neo 579,Home & Kitchen,Cookware,Prestige,5969.4,2591.27,451,TRUE,2022-04-17
2906,Rupa Fiction Max 613,Books,Fiction,Rupa,2653.8,883.8,1940,TRUE,2023-11-28
2907,Nivia Gym Equipment Classic 316,Sports & Fitness,Gym Equipment,Nivia,16761.02,7017.72,603,TRUE,2023-08-23
2908,Nivea Haircare Classic 834,Health & Personal Care,Haircare,Nivea,4509.2,1528.13,201,TRUE,2020-04-10
2909,Puma Clothing Ultra 904,Fashion,Clothing,Puma,20315.23,10558.67,1672,TRUE,2021-09-19
2910,Hachette Science Air 136,Books,Science,Hachette,2864.74,765.23,717,TRUE,2020-05-26
2911,Nike Bags Plus 720,Fashion,Bags,Nike,9110.05,4659.53,1190,TRUE,2024-09-30
2912,Cosco Yoga Pro 573,Sports & Fitness,Yoga,Cosco,14927.85,7864.27,593,TRUE,2022-11-14
2913,Wiley Self-Help Air 785,Books,Self-Help,Wiley,2697.07,909.11,450,TRUE,2024-02-20
2914,Colgate Fragrances Neo 190,Health & Personal Care,Fragrances,Colgate,245.17,76.7,1831,TRUE,2020-09-05
2915,JBL Cameras Lite 122,Electronics,Cameras,JBL,207924.46,125144.19,854,TRUE,2020-07-01
2916,Titan Watches Plus 250,Fashion,Watches,Titan,2297.71,1044.81,407,TRUE,2023-09-13
2917,Prestige Storage Plus 812,Home & Kitchen,Storage,Prestige,16378.91,8758.28,1571,TRUE,2021-07-24
2918,Nivia Sportswear Lite 46,Sports & Fitness,Sportswear,Nivia,27301.93,11463.85,814,TRUE,2023-02-12
2919,Instant Pot Appliances Plus 666,Home & Kitchen,Appliances,Instant Pot,635.42,354.01,1673,FALSE,2021-07-15
2920,Apple Cameras Plus 629,Electronics,Cameras,Apple,175049.53,122660.61,1346,TRUE,2020-08-24
2921,OnePlus Laptops Air 38,Electronics,Laptops,OnePlus,69864.51,50201.22,1031,TRUE,2020-08-08
2922,Prestige Storage Lite 624,Home & Kitchen,Storage,Prestige,45184.94,25394.34,347,FALSE,2020-10-27
2923,Philips Decor Prime 324,Home & Kitchen,Decor,Philips,37610.17,15564.36,1851,TRUE,2022-05-09
2924,Mamaearth Wellness Classic 842,Health & Personal Care,Wellness,Mamaearth,4872.41,2198.97,753,TRUE,2024-02-28
2925,Crompton Furniture Lite 76,Home & Kitchen,Furniture,Crompton,32478.29,14632.76,157,TRUE,2024-09-02
2926,Levi Watches Lite 266,Fashion,Watches,Levi,14828.61,6982.84,1832,TRUE,2023-08-16
2927,Levi Clothing Classic 722,Fashion,Clothing,Levi,15435.58,6641.81,567,TRUE,2022-09-06
2928,Puma Bags Ultra 858,Fashion,Bags,Puma,11393.41,6028.28,1562,TRUE,2023-03-16
2929,Lenovo Speakers Max 455,Electronics,Speakers,Lenovo,168821.15,123510.75,905,TRUE,2021-02-11
2930,Realme Monitors Max 692,Electronics,Monitors,Realme,63738.06,35185.29,811,TRUE,2024-03-17
2931,Realme Laptops Max 681,Electronics,Laptops,Realme,238913.2,170739.94,1355,TRUE,2022-06-02
2932,Dettol Wellness Neo 433,Health & Personal Care,Wellness,Dettol,1891.89,598.12,298,TRUE,2022-10-19
2933,Nivea Wellness Max 592,Health & Personal Care,Wellness,Nivea,652.54,217.26,1302,TRUE,2024-02-15
2934,Ikea Furniture Ultra 112,Home & Kitchen,Furniture,Ikea,13242.36,5816.48,63,FALSE,2024-08-08
2935,Instant Pot Storage Plus 951,Home & Kitchen,Storage,Instant Pot,28144.95,12687.61,25,TRUE,2023-04-11
2936,Fastrack Clothing Plus 801,Fashion,Clothing,Fastrack,8078.44,3451.4,1973,TRUE,2022-02-24
2937,Penguin Technology Air 813,Books,Technology,Penguin,2550.8,969.31,775,TRUE,2021-10-02
2938,Yonex Gym Equipment Air 278,Sports & Fitness,Gym Equipment,Yonex,762.28,364.57,832,TRUE,2021-09-09
2939,Godrej Furniture Lite 340,Home & Kitchen,Furniture,Godrej,23314.39,11589.05,1182,TRUE,2021-04-19
2940,Dell Laptops Prime 516,Electronics,Laptops,Dell,51461.43,36440.75,1183,TRUE,2020-09-16
2941,Yonex Supplements Classic 336,Sports & Fitness,Supplements,Yonex,22697.05,13054.05,973,TRUE,2023-08-13
2942,Fastrack Watches Max 893,Fashion,Watches,Fastrack,13848.17,5390.36,999,TRUE,2023-11-02
2943,Instant Pot Decor Pro 11,Home & Kitchen,Decor,Instant Pot,3520.06,2030.41,673,TRUE,2023-03-27
2944,Penguin Self-Help Plus 962,Books,Self-Help,Penguin,2881.37,969.43,527,TRUE,2023-06-01
2945,Pearson Business Max 998,Books,Business,Pearson,2057.09,857.84,235,TRUE,2023-04-07
2946,O Reilly History Prime 443,Books,History,O Reilly,1755.72,643.81,929,TRUE,2023-04-04
2947,Fastrack Accessories Classic 635,Fashion,Accessories,Fastrack,11094.96,5852.33,1747,TRUE,2020-09-13
2948,Adidas Clothing Classic 130,Fashion,Clothing,Adidas,19450.03,9421.71,68,TRUE,2022-07-26
2949,Cosco Supplements Lite 321,Sports & Fitness,Supplements,Cosco,13824.94,6995.61,48,FALSE,2024-03-10
2950,Ikea Decor Neo 369,Home & Kitchen,Decor,Ikea,3454.64,1562.27,760,TRUE,2022-09-03
2951,LOreal Fragrances Prime 840,Health & Personal Care,Fragrances,LOreal,284.89,89.53,1643,FALSE,2023-10-31
2952,Fastrack Clothing Neo 873,Fashion,Clothing,Fastrack,16263.02,5859.64,1940,TRUE,2023-03-29
2953,HarperCollins History Neo 540,Books,History,HarperCollins,2212.68,889.68,1632,TRUE,2024-12-13
2954,Nike Accessories Air 722,Fashion,Accessories,Nike,3052.76,1293.32,1684,TRUE,2021-04-14
2955,Puma Clothing Max 249,Fashion,Clothing,Puma,17715.08,7623.92,75,TRUE,2022-01-05
2956,Havells Cookware Air 982,Home & Kitchen,Cookware,Havells,36455.16,18452.51,1596,TRUE,2020-12-08
2957,Dell Smartphones Ultra 153,Electronics,Smartphones,Dell,52859.68,34912.09,1339,TRUE,2024-03-31
2958,Samsung Speakers Prime 278,Electronics,Speakers,Samsung,192730.49,121632.59,1440,TRUE,2022-06-16
2959,Nivia Supplements Plus 24,Sports & Fitness,Supplements,Nivia,4186.35,2458.72,430,TRUE,2023-04-27
2960,Ikea Storage Neo 715,Home & Kitchen,Storage,Ikea,22261.63,10100.81,964,TRUE,2023-08-13
2961,Decathlon Badminton Air 158,Sports & Fitness,Badminton,Decathlon,3838.09,2109.15,81,TRUE,2021-03-10
2962,Zara Bags Pro 932,Fashion,Bags,Zara,23310.28,9061.34,239,TRUE,2021-08-14
2963,LOreal Oral Care Plus 267,Health & Personal Care,Oral Care,LOreal,520.03,225.01,1964,TRUE,2022-01-08
2964,Dettol Oral Care Classic 999,Health & Personal Care,Oral Care,Dettol,505.92,265.98,291,TRUE,2022-04-01
2965,Whirlpool Decor Prime 143,Home & Kitchen,Decor,Whirlpool,4571.47,2105.48,747,TRUE,2022-04-16
2966,Allen Solly Watches Lite 566,Fashion,Watches,Allen Solly,16526.6,5873.9,716,TRUE,2020-01-17
2967,Himalaya Haircare Plus 147,Health & Personal Care,Haircare,Himalaya,4886.36,1737.01,660,TRUE,2023-05-21
2968,Nivea Wellness Air 460,Health & Personal Care,Wellness,Nivea,986.33,485.6,1446,TRUE,2021-10-26
2969,Penguin Fiction Elite 726,Books,Fiction,Penguin,2293.64,708.2,286,FALSE,2020-12-21
2970,Titan Accessories Neo 829,Fashion,Accessories,Titan,6546.08,3358.92,949,TRUE,2022-07-01
2971,OnePlus Laptops Pro 960,Electronics,Laptops,OnePlus,25830.35,18111.61,1440,TRUE,2024-07-17
2972,Dell Tablets Max 217,Electronics,Tablets,Dell,247647.9,144107.79,726,TRUE,2021-04-03
2973,Zara Bags Classic 213,Fashion,Bags,Zara,20549.79,10076.44,686,TRUE,2024-06-07
2974,Peter England Bags Ultra 904,Fashion,Bags,Peter England,2945.32,1132.3,1737,TRUE,2022-11-06
2975,H&M Accessories Air 930,Fashion,Accessories,H&M,9876.79,3825.49,1952,TRUE,2023-06-25
2976,Dove Oral Care Ultra 707,Health & Personal Care,Oral Care,Dove,4739.75,2389.69,446,TRUE,2024-01-21
2977,Dettol Skincare Pro 815,Health & Personal Care,Skincare,Dettol,2346.73,815.64,1774,FALSE,2021-12-17
2978,Asus Smartwatches Pro 760,Electronics,Smartwatches,Asus,115471.85,78004.06,122,TRUE,2022-12-23
2979,Xiaomi Speakers Classic 205,Electronics,Speakers,Xiaomi,173136.8,107047.07,1445,TRUE,2022-01-11
2980,Colgate Skincare Plus 641,Health & Personal Care,Skincare,Colgate,4278.11,1349.71,1263,TRUE,2021-04-12
2981,Nivea Wellness Ultra 155,Health & Personal Care,Wellness,Nivea,3287.15,1511.64,678,FALSE,2020-06-12
2982,Crompton Cookware Pro 55,Home & Kitchen,Cookware,Crompton,36444.18,17616.06,1713,TRUE,2022-04-17
2983,Boat Smartwatches Neo 814,Electronics,Smartwatches,Boat,147685.39,87479.31,1749,TRUE,2021-07-03
2984,Rupa History Ultra 620,Books,History,Rupa,2606.86,1146.65,1883,TRUE,2021-02-15
2985,Puma Cricket Prime 12,Sports & Fitness,Cricket,Puma,3277.99,1776.96,772,TRUE,2023-06-09
2986,Nike Footwear Classic 319,Fashion,Footwear,Nike,11428.1,4638.99,1851,TRUE,2024-02-23
2987,Ikea Storage Ultra 146,Home & Kitchen,Storage,Ikea,37175.34,16195.95,1106,TRUE,2022-11-19
2988,H&M Clothing Classic 85,Fashion,Clothing,H&M,20643.48,8775.45,1619,TRUE,2023-05-01
2989,Asus Monitors Prime 187,Electronics,Monitors,Asus,210630.74,122470.03,939,TRUE,2020-08-18
2990,Titan Bags Pro 571,Fashion,Bags,Titan,10153.45,3592.92,264,TRUE,2021-04-13
2991,Lenovo Speakers Pro 120,Electronics,Speakers,Lenovo,178265.52,107852.62,122,TRUE,2023-09-23
2992,HP Tablets Lite 909,Electronics,Tablets,HP,120518.66,66382.6,1378,TRUE,2020-08-21
2993,Peter England Bags Neo 864,Fashion,Bags,Peter England,15773.77,7160.54,609,FALSE,2022-08-11
2994,Dell Cameras Pro 677,Electronics,Cameras,Dell,136362.93,98171.43,1641,TRUE,2021-08-31
2995,Rupa History Plus 373,Books,History,Rupa,2140.52,828.86,510,FALSE,2023-11-27
2996,Dell Headphones Elite 619,Electronics,Headphones,Dell,75929.48,46687.45,1347,TRUE,2024-07-22
2997,Fastrack Footwear Neo 830,Fashion,Footwear,Fastrack,23195.04,11116.28,1326,TRUE,2020-03-23
2998,Adidas Cricket Max 67,Sports & Fitness,Cricket,Adidas,22670.82,12989.45,1481,TRUE,2023-06-25
2999,Puma Clothing Ultra 9,Fashion,Clothing,Puma,17807.1,9388.75,1811,TRUE,2021-08-26
3000,Biotique Skincare Ultra 588,Health & Personal Care,Skincare,Biotique,1074.39,387.58,1818,FALSE,2020-10-13
3001,H&M Clothing Max 523,Fashion,Clothing,H&M,12741.83,5245.14,1821,FALSE,2023-03-12
3002,Sony Tablets Max 156,Electronics,Tablets,Sony,120156.47,86679.91,1764,TRUE,2021-01-04
3003,OnePlus Smartphones Classic 513,Electronics,Smartphones,OnePlus,188644.53,118411.4,1923,TRUE,2023-07-05
3004,SG Supplements Lite 143,Sports & Fitness,Supplements,SG,18477.48,9264.74,826,TRUE,2024-10-16
3005,Lenovo Laptops Prime 251,Electronics,Laptops,Lenovo,200554.71,110642.45,924,TRUE,2020-02-29
3006,Dettol Wellness Plus 857,Health & Personal Care,Wellness,Dettol,1647.78,699.46,476,TRUE,2020-08-11
3007,SG Cricket Air 242,Sports & Fitness,Cricket,SG,25842.73,12711.58,491,TRUE,2023-05-03
3008,Himalaya Wellness Air 966,Health & Personal Care,Wellness,Himalaya,4055.17,2226.15,1340,TRUE,2021-05-14
3009,Zara Clothing Plus 202,Fashion,Clothing,Zara,21358.4,8874.08,39,TRUE,2024-03-17
3010,Yonex Supplements Plus 224,Sports & Fitness,Supplements,Yonex,21993.46,11520.96,328,TRUE,2021-06-28
3011,HarperCollins History Max 485,Books,History,HarperCollins,2927.88,734.77,1608,TRUE,2021-05-29
3012,Godrej Storage Elite 831,Home & Kitchen,Storage,Godrej,24294.1,12375.31,1876,TRUE,2023-05-08
3013,Fastrack Bags Classic 733,Fashion,Bags,Fastrack,8241.59,3127.57,1570,TRUE,2024-02-24
3014,JBL Smartphones Plus 432,Electronics,Smartphones,JBL,14939.57,11168.18,1975,TRUE,2024-11-17
3015,Himalaya Oral Care Classic 345,Health & Personal Care,Oral Care,Himalaya,1607.59,646.87,689,TRUE,2021-07-12
3016,LOreal Skincare Max 944,Health & Personal Care,Skincare,LOreal,1180.35,639.24,856,FALSE,2021-09-18
