ORDER_ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,STATUS,TOTAL_AMOUNT,DISCOUNT_PCT,PAYMENT_METHOD,REGION,SALES_REP_ID
7695,5670,2025-02-19,2025-02-20,DELIVERED,192827.81,0.0,Net Banking,North,2028
7696,1084,2024-10-27,2024-11-01,DELIVERED,92732.08,0.0,Net Banking,East,2047
7697,5372,2025-02-26,2025-03-08,DELIVERED,116037.48,16.86,Net Banking,South,2018
7698,5805,2023-12-31,,PENDING,114468.61,5.25,Wallet,North,2020
7699,2551,2024-08-13,2024-08-19,DELIVERED,193088.54,0.0,COD,North,2037
7700,4494,2024-06-17,,PENDING,104786.37,0.0,UPI,South,2029
7701,4607,2024-02-12,2024-02-17,DELIVERED,136179.6,0.0,UPI,North,2040
7702,1075,2023-01-02,2023-01-07,DELIVERED,149224.42,0.0,Credit Card,South,2041
7703,5293,2023-04-08,2023-04-17,SHIPPED,163726.38,17.72,COD,South,2008
7704,4230,2025-08-02,2025-08-05,DELIVERED,42333.65,0.0,UPI,East,2010
7705,4571,2024-11-28,,CANCELLED,33908.63,0.0,COD,North,2028
7706,3335,2023-11-25,,PENDING,198902.7,0.0,UPI,South,2009
7707,1837,2024-07-20,2024-07-25,DELIVERED,9555.96,16.51,COD,South,2023
7708,2027,2023-01-19,,PENDING,219820.23,7.59,UPI,South,2003
7709,2851,2023-12-10,,CANCELLED,23997.57,13.45,Wallet,East,2022
7710,1629,2023-10-05,,PENDING,171394.01,17.77,Debit Card,West,2013
7711,6455,2023-11-05,2023-11-06,DELIVERED,233578.5,0.0,Credit Card,West,2012
7712,4997,2023-06-01,2023-06-11,DELIVERED,132110.12,8.39,COD,West,2039
7713,2663,2023-10-27,2023-10-28,DELIVERED,41796.9,16.8,Debit Card,South,2046
7714,4630,2025-03-23,,CANCELLED,236731.7,16.66,Net Banking,North,2032
7715,3367,2023-11-12,,CANCELLED,240113.19,0.0,UPI,East,2033
7716,4136,2024-05-20,2024-05-25,DELIVERED,186534.52,10.82,Debit Card,West,2043
7717,2394,2024-06-14,2024-06-16,DELIVERED,76472.28,0.0,Credit Card,North,2020
7718,2573,2025-10-09,2025-10-13,DELIVERED,194140.05,0.0,Net Banking,West,2027
7719,3524,2024-05-07,2024-05-08,DELIVERED,82847.6,0.0,Wallet,East,2023
7720,5614,2024-01-01,2024-01-05,SHIPPED,57022.2,14.74,Credit Card,North,2039
7721,2707,2025-07-24,,PENDING,1347.03,1.66,Credit Card,West,2005
7722,1805,2023-12-28,2024-01-07,DELIVERED,83533.18,0.0,COD,West,2034
7723,1793,2025-06-05,2025-06-10,DELIVERED,116749.72,0.0,COD,North,2030
7724,2038,2023-10-06,2023-10-10,DELIVERED,23296.86,10.35,UPI,East,2009
7725,2655,2023-10-11,2023-10-14,DELIVERED,130864.06,16.39,Net Banking,East,2021
7726,4121,2024-07-30,,PENDING,91890.35,3.64,Wallet,West,2020
7727,5980,2025-08-15,2025-08-17,DELIVERED,213860.56,0.0,UPI,North,2020
7728,2453,2023-08-26,2023-08-28,DELIVERED,188268.45,16.35,Debit Card,North,2045
7729,5947,2024-08-01,,PENDING,172121.47,0.0,Net Banking,West,2036
7730,4486,2023-10-19,,PENDING,227827.71,0.0,Debit Card,North,2027
7731,5453,2023-12-25,2023-12-31,DELIVERED,249558.76,0.0,UPI,East,2047
7732,5475,2025-12-26,2026-01-02,DELIVERED,165067.2,3.05,COD,North,2006
7733,2020,2024-06-04,2024-06-09,SHIPPED,117731.59,12.28,Debit Card,West,2026
7734,1027,2023-12-30,2024-01-03,SHIPPED,172970.58,2.63,Debit Card,North,2035
7735,3784,2025-09-28,,CANCELLED,69867.1,0.0,COD,North,2024
7736,4106,2023-05-04,2023-05-07,DELIVERED,83274.07,0.0,Credit Card,East,2017
7737,1684,2023-03-25,2023-03-31,DELIVERED,43639.08,18.33,Debit Card,West,2034
7738,3420,2023-08-30,2023-09-08,DELIVERED,186283.22,16.55,Net Banking,East,2015
7739,3120,2025-07-05,2025-07-15,SHIPPED,35008.74,11.77,Net Banking,East,2009
7740,1288,2023-10-22,2023-11-01,DELIVERED,65622.23,0.0,UPI,South,2016
7741,2295,2024-11-01,2024-11-02,DELIVERED,163415.87,6.79,Debit Card,East,2048
7742,2357,2024-08-27,2024-09-06,DELIVERED,237835.12,2.83,Credit Card,West,2011
7743,3668,2025-08-13,2025-08-21,DELIVERED,249827.17,6.66,Debit Card,East,2006
7744,2697,2023-06-29,2023-07-05,DELIVERED,146531.76,8.03,UPI,West,2017
7745,4571,2023-05-18,2023-05-25,DELIVERED,231022.96,0.0,UPI,South,2009
7746,5187,2025-11-08,2025-11-15,DELIVERED,38702.51,2.64,Credit Card,South,2013
7747,3092,2023-09-19,,CANCELLED,209050.23,0.0,Wallet,North,2030
7748,2026,2024-08-15,2024-08-16,DELIVERED,17261.23,0.0,Wallet,West,2010
7749,6285,2023-10-19,2023-10-22,DELIVERED,181660.87,4.44,Credit Card,East,2021
7750,5868,2023-07-22,2023-07-24,DELIVERED,92077.84,5.9,COD,West,2043
7751,5362,2023-07-14,2023-07-21,SHIPPED,234082.78,0.0,Net Banking,West,2010
7752,3327,2025-12-06,,CANCELLED,43582.04,6.28,Wallet,East,2011
7753,1227,2023-07-06,2023-07-08,DELIVERED,90063.39,1.99,Credit Card,North,2027
7754,3932,2024-03-27,2024-04-05,DELIVERED,22464.94,17.5,Debit Card,West,2031
7755,4867,2025-11-12,2025-11-17,DELIVERED,88709.73,0.0,UPI,East,2029
7756,1800,2025-03-03,2025-03-11,DELIVERED,237431.17,0.0,Net Banking,North,2019
7757,2036,2024-09-23,2024-10-03,DELIVERED,215347.86,17.47,Wallet,East,2027
7758,1994,2025-03-26,2025-04-03,DELIVERED,82432.82,0.0,Wallet,East,2038
7759,3716,2024-02-21,2024-03-02,SHIPPED,4753.34,5.34,Debit Card,North,2035
7760,4806,2024-11-19,2024-11-27,SHIPPED,2493.67,0.0,UPI,South,2019
7761,3132,2024-01-24,2024-01-25,DELIVERED,167624.24,5.0,UPI,North,2028
7762,6003,2024-12-02,,CANCELLED,108140.67,16.04,UPI,North,2007
7763,5055,2025-08-02,2025-08-03,DELIVERED,235113.36,9.94,Debit Card,North,2022
7764,4541,2025-06-29,2025-07-09,SHIPPED,137573.86,0.0,UPI,North,2035
7765,2372,2024-02-23,,PENDING,12953.78,0.0,UPI,South,2039
7766,2405,2025-02-16,2025-02-23,SHIPPED,27267.0,2.58,Net Banking,South,2008
7767,3136,2025-04-09,2025-04-11,DELIVERED,201482.4,16.2,Debit Card,South,2047
7768,2375,2023-12-23,2023-12-29,DELIVERED,160206.96,11.76,Credit Card,East,2046
7769,5854,2024-12-31,,PENDING,38308.38,0.0,UPI,North,2038
7770,6486,2024-08-27,2024-09-05,DELIVERED,64726.59,4.92,UPI,East,2012
7771,6126,2024-05-20,,PENDING,85258.95,18.67,Credit Card,South,2050
7772,1826,2023-03-20,2023-03-25,DELIVERED,46803.18,6.78,Credit Card,West,2008
7773,6266,2025-09-08,2025-09-17,DELIVERED,10801.51,0.91,Debit Card,North,2002
7774,3182,2023-08-01,2023-08-11,DELIVERED,158728.03,6.8,COD,North,2026
7775,3656,2023-11-01,2023-11-06,DELIVERED,248379.45,7.63,Debit Card,East,2008
7776,4086,2025-06-05,2025-06-08,DELIVERED,203022.45,0.0,Credit Card,West,2050
7777,4336,2023-03-07,2023-03-15,DELIVERED,31847.72,0.81,Debit Card,East,2027
7778,2686,2023-04-08,2023-04-12,DELIVERED,64433.44,16.04,COD,North,2042
7779,1952,2024-09-27,,PENDING,104538.23,18.74,UPI,West,2012
7780,1346,2025-02-05,2025-02-15,DELIVERED,48886.42,2.64,UPI,West,2006
7781,3572,2025-02-07,,CANCELLED,21419.92,16.65,Net Banking,East,2028
7782,2708,2023-01-28,2023-02-06,SHIPPED,233961.2,11.16,Net Banking,West,2002
7783,1564,2023-08-05,2023-08-11,DELIVERED,64785.48,12.76,COD,North,2022
7784,3751,2025-07-07,2025-07-08,DELIVERED,47475.63,0.0,COD,North,2020
7785,4545,2025-02-01,2025-02-08,DELIVERED,236447.47,0.44,COD,East,2004
7786,3580,2023-12-18,2023-12-21,SHIPPED,73299.33,10.67,UPI,South,2021
7787,2441,2025-03-23,2025-03-29,DELIVERED,51567.84,6.22,Wallet,North,2047
7788,5111,2025-03-17,,PENDING,62533.13,18.91,COD,West,2004
7789,1748,2023-07-07,2023-07-17,DELIVERED,196582.99,11.27,UPI,North,2038
7790,4568,2023-07-16,,CANCELLED,11813.59,0.0,Debit Card,West,2019
7791,3781,2024-10-19,,PENDING,177736.55,12.4,Wallet,North,2033
7792,4672,2024-08-27,2024-09-04,DELIVERED,53662.12,0.0,Net Banking,South,2037
7793,6406,2025-11-04,,PENDING,211712.66,0.96,Net Banking,North,2018
7794,1268,2025-09-07,2025-09-08,SHIPPED,17017.97,0.0,COD,East,2049
7795,2349,2024-06-12,2024-06-22,DELIVERED,11866.33,0.0,Debit Card,South,2014
7796,3618,2024-02-10,2024-02-13,DELIVERED,11891.37,14.27,Net Banking,North,2007
7797,2591,2023-09-23,2023-09-28,DELIVERED,232408.52,10.86,UPI,East,2009
7798,1442,2023-01-07,2023-01-13,DELIVERED,31450.74,0.0,Debit Card,North,2026
7799,5753,2023-10-08,2023-10-16,DELIVERED,80498.94,0.0,Credit Card,South,2048
7800,3465,2023-01-24,2023-01-30,SHIPPED,235021.29,0.0,Net Banking,East,2047
7801,1215,2023-11-26,2023-12-04,DELIVERED,17396.04,14.69,Wallet,North,2007
7802,3276,2025-02-10,,PENDING,75307.4,0.0,Wallet,West,2038
7803,1533,2024-11-18,2024-11-28,DELIVERED,184932.43,0.0,Credit Card,East,2038
7804,2523,2025-03-27,2025-04-06,DELIVERED,84089.44,0.0,UPI,South,2023
7805,3246,2024-12-05,,PENDING,241467.57,0.0,Credit Card,South,2049
7806,1638,2025-03-18,2025-03-21,SHIPPED,117503.06,14.81,Wallet,North,2012
7807,5115,2023-07-12,2023-07-13,DELIVERED,76772.49,0.0,Net Banking,South,2001
7808,5288,2025-11-10,,PENDING,209895.36,0.0,Wallet,West,2047
7809,3432,2024-09-21,2024-09-30,DELIVERED,225952.41,12.08,Net Banking,North,2001
7810,4921,2025-03-16,2025-03-23,DELIVERED,210952.12,19.27,UPI,North,2025
7811,4079,2025-06-14,2025-06-18,DELIVERED,221529.61,0.0,UPI,East,2038
7812,3910,2025-04-03,2025-04-04,DELIVERED,94294.5,9.61,Net Banking,South,2033
7813,2767,2025-02-13,2025-02-19,DELIVERED,90610.02,19.15,Credit Card,West,2045
7814,4193,2025-05-29,,CANCELLED,150161.85,0.0,Credit Card,North,2002
7815,1758,2025-08-17,,PENDING,83959.9,0.0,Wallet,North,2032
7816,2069,2025-10-25,2025-10-31,DELIVERED,178531.61,19.14,Wallet,South,2044
7817,6203,2023-02-17,2023-02-21,DELIVERED,148668.11,5.63,Wallet,North,2043
7818,3591,2023-06-03,2023-06-08,DELIVERED,31855.77,19.29,Credit Card,North,2039
7819,3011,2024-08-12,2024-08-19,DELIVERED,170112.48,5.05,Net Banking,South,2036
7820,5117,2023-12-21,2023-12-23,DELIVERED,239394.69,0.0,UPI,East,2003
7821,6217,2023-01-14,,CANCELLED,133976.27,0.26,UPI,North,2001
7822,3730,2023-03-15,,PENDING,46549.06,5.01,Debit Card,North,2013
7823,2519,2024-01-16,2024-01-22,DELIVERED,222462.71,18.27,UPI,East,2003
7824,5613,2024-08-25,2024-08-26,DELIVERED,155280.74,0.0,COD,East,2020
7825,5026,2023-12-20,2023-12-27,DELIVERED,78192.35,13.46,COD,South,2004
7826,2593,2024-03-30,2024-04-09,DELIVERED,43621.8,0.0,COD,North,2032
7827,3620,2025-03-28,2025-04-01,SHIPPED,239884.88,0.0,UPI,South,2040
7828,3264,2025-12-03,2025-12-12,SHIPPED,165449.94,0.0,Debit Card,North,2047
7829,5453,2024-04-02,2024-04-06,DELIVERED,153475.39,0.0,Net Banking,South,2048
7830,3002,2024-03-24,2024-03-27,DELIVERED,203073.9,10.75,UPI,North,2008
7831,3107,2023-01-04,2023-01-08,DELIVERED,139897.17,10.25,Credit Card,West,2005
7832,2972,2023-09-03,2023-09-08,DELIVERED,121449.67,6.16,UPI,West,2003
7833,1185,2025-08-30,,PENDING,239751.66,8.9,Debit Card,South,2025
7834,6069,2025-06-23,2025-06-30,DELIVERED,103196.3,13.75,Net Banking,North,2044
7835,2412,2025-02-21,2025-02-26,DELIVERED,63509.71,12.9,UPI,East,2019
7836,4858,2023-02-03,2023-02-06,DELIVERED,128898.34,7.1,Wallet,North,2004
7837,1813,2024-06-30,2024-07-08,DELIVERED,236570.83,0.0,Debit Card,South,2035
7838,1923,2024-04-04,2024-04-11,DELIVERED,89550.62,16.45,Wallet,North,2050
7839,1709,2025-11-24,2025-12-04,DELIVERED,75055.83,19.48,COD,South,2042
7840,3843,2025-03-10,,PENDING,139573.17,0.0,UPI,West,2035
7841,2220,2025-03-10,2025-03-14,DELIVERED,239182.7,19.05,Wallet,East,2012
7842,4622,2024-04-13,2024-04-17,DELIVERED,55364.63,0.0,Wallet,South,2024
7843,4041,2025-03-14,2025-03-15,DELIVERED,190593.92,15.52,Debit Card,North,2035
7844,1109,2024-12-13,2024-12-14,DELIVERED,237652.63,4.11,UPI,North,2029
7845,3184,2024-09-17,2024-09-27,SHIPPED,19246.07,3.38,COD,East,2003
7846,3337,2023-04-10,2023-04-17,DELIVERED,180679.65,1.21,UPI,North,2030
7847,6216,2025-12-12,2025-12-14,DELIVERED,89828.0,14.23,Net Banking,East,2010
7848,3613,2024-07-12,,PENDING,210654.84,5.11,Wallet,West,2035
7849,2200,2023-11-22,2023-11-24,DELIVERED,248204.17,12.54,UPI,South,2008
7850,5852,2024-01-24,,PENDING,90159.02,8.1,UPI,East,2037
7851,6490,2023-10-16,2023-10-23,DELIVERED,225450.89,4.13,COD,North,2039
7852,1404,2023-02-08,2023-02-16,SHIPPED,123827.36,0.0,Wallet,North,2026
7853,6436,2025-02-24,2025-03-04,DELIVERED,103164.48,18.51,UPI,West,2017
7854,5975,2025-07-13,,CANCELLED,192130.92,13.51,UPI,West,2033
7855,1857,2024-09-21,2024-09-28,DELIVERED,237369.92,19.13,Debit Card,South,2015
7856,2943,2024-08-09,,PENDING,135155.13,0.0,COD,North,2019
7857,3411,2025-03-02,2025-03-11,DELIVERED,174776.85,0.0,COD,East,2004
7858,1007,2023-02-16,,PENDING,207415.78,0.0,Wallet,West,2014
7859,1279,2025-12-30,2026-01-08,DELIVERED,64244.85,13.68,Wallet,East,2011
7860,5239,2025-02-28,2025-03-06,DELIVERED,140625.6,14.84,COD,East,2022
7861,1536,2025-01-16,2025-01-24,DELIVERED,237851.34,0.0,Debit Card,East,2016
7862,1392,2023-05-04,2023-05-06,DELIVERED,62134.27,0.0,COD,East,2028
7863,5980,2023-12-06,2023-12-16,DELIVERED,163260.06,0.4,Debit Card,North,2009
7864,5365,2023-11-10,2023-11-12,DELIVERED,84947.93,6.25,COD,West,2038
7865,4691,2024-02-27,2024-03-03,DELIVERED,188241.68,0.0,UPI,South,2050
7866,3923,2023-06-20,,PENDING,227815.81,1.72,COD,West,2015
7867,3646,2023-05-15,2023-05-17,DELIVERED,157355.17,0.0,Credit Card,East,2023
7868,4360,2025-11-21,2025-11-24,SHIPPED,141578.38,10.36,Debit Card,East,2023
7869,3967,2025-01-26,2025-02-01,DELIVERED,88278.2,16.19,COD,West,2032
7870,2323,2024-05-25,2024-06-01,SHIPPED,74248.02,1.55,Debit Card,East,2042
7871,4592,2023-03-20,,CANCELLED,6853.62,3.9,Net Banking,West,2036
7872,6029,2025-01-27,2025-02-03,DELIVERED,212634.87,0.0,Wallet,East,2013
7873,5360,2025-06-19,2025-06-22,DELIVERED,33996.91,0.0,COD,East,2002
7874,4896,2023-05-06,2023-05-07,DELIVERED,31315.95,0.0,UPI,West,2007
7875,3845,2023-04-01,2023-04-07,DELIVERED,125996.49,15.89,UPI,East,2050
7876,6365,2023-01-06,2023-01-10,SHIPPED,147385.81,11.2,Wallet,West,2004
7877,2780,2023-07-06,,PENDING,25498.8,12.29,Credit Card,East,2048
7878,3885,2023-05-25,2023-05-29,SHIPPED,1760.19,17.49,Debit Card,West,2040
7879,2353,2025-11-22,2025-11-29,DELIVERED,214154.17,18.93,Net Banking,East,2015
7880,3750,2023-04-09,,CANCELLED,214875.54,6.7,Wallet,North,2018
7881,2203,2024-07-25,2024-08-01,DELIVERED,20196.51,13.66,Debit Card,West,2043
7882,6005,2025-04-09,,PENDING,97331.34,7.9,UPI,West,2030
7883,2278,2024-02-14,2024-02-22,DELIVERED,187430.72,17.58,Debit Card,South,2031
7884,2162,2025-03-23,2025-03-25,DELIVERED,238826.47,10.22,COD,North,2011
7885,1049,2023-08-28,2023-09-04,SHIPPED,208355.83,0.0,COD,South,2042
7886,3946,2023-05-18,2023-05-28,DELIVERED,163732.03,0.9,COD,East,2029
7887,5530,2025-08-07,,PENDING,53218.46,13.3,Credit Card,East,2021
7888,2399,2023-02-01,2023-02-05,DELIVERED,234628.49,0.0,Wallet,East,2018
7889,5485,2024-03-10,2024-03-14,DELIVERED,195635.42,0.0,Wallet,East,2010
7890,6339,2024-01-20,2024-01-24,SHIPPED,89735.93,0.0,Net Banking,South,2013
7891,4300,2025-09-29,,PENDING,219212.89,18.44,Wallet,North,2019
7892,1616,2024-07-26,2024-07-28,DELIVERED,212943.11,0.0,Credit Card,South,2029
7893,3673,2025-01-17,2025-01-23,DELIVERED,99874.22,14.11,COD,South,2029
7894,4956,2023-04-17,2023-04-24,DELIVERED,107702.59,0.0,COD,West,2037
7895,6425,2025-06-16,2025-06-26,DELIVERED,149625.52,0.0,COD,East,2017
7896,3927,2024-10-28,2024-11-05,DELIVERED,149082.78,0.0,Credit Card,East,2037
7897,3379,2025-06-12,2025-06-13,DELIVERED,207572.97,0.0,UPI,West,2020
7898,4015,2025-08-15,2025-08-25,DELIVERED,195408.46,4.41,COD,South,2005
7899,6457,2025-12-25,2026-01-03,SHIPPED,133042.78,19.61,UPI,South,2041
7900,6265,2025-12-09,,CANCELLED,140618.57,0.0,Credit Card,South,2030
7901,5422,2024-11-11,2024-11-20,DELIVERED,80510.35,0.0,COD,East,2024
7902,3400,2024-03-08,,PENDING,91175.94,8.75,Debit Card,East,2050
7903,2205,2023-10-16,,CANCELLED,66341.61,9.78,Wallet,South,2002
7904,5445,2023-05-17,2023-05-20,DELIVERED,249750.89,9.94,Net Banking,East,2010
7905,2399,2023-09-22,2023-09-25,SHIPPED,89134.62,0.0,Wallet,South,2020
7906,6082,2025-12-29,2026-01-02,DELIVERED,39757.53,15.62,Debit Card,North,2020
7907,1950,2024-05-11,2024-05-20,DELIVERED,124746.03,11.6,Net Banking,North,2016
7908,6313,2023-01-18,2023-01-24,DELIVERED,162467.28,0.0,Credit Card,East,2003
7909,5837,2024-09-26,2024-10-06,DELIVERED,120767.95,0.0,Net Banking,East,2046
7910,1450,2023-10-21,2023-10-31,DELIVERED,221577.92,3.37,Debit Card,South,2016
7911,2385,2023-03-18,2023-03-20,SHIPPED,239777.35,12.18,Credit Card,South,2029
7912,3158,2025-09-15,2025-09-20,DELIVERED,224430.69,1.9,UPI,West,2028
7913,2040,2025-12-27,2025-12-28,DELIVERED,101954.8,17.02,Credit Card,South,2002
7914,6404,2025-12-09,,CANCELLED,133726.94,16.61,Wallet,West,2045
7915,5887,2023-09-23,,CANCELLED,39645.22,0.0,Credit Card,North,2031
7916,2454,2024-03-15,2024-03-19,DELIVERED,222046.04,0.0,Net Banking,South,2007
7917,2353,2023-05-06,2023-05-09,DELIVERED,222236.63,0.0,Net Banking,South,2033
7918,1168,2023-08-02,2023-08-11,DELIVERED,46183.43,14.0,COD,North,2050
7919,3592,2024-11-22,2024-11-27,DELIVERED,166905.66,5.32,Debit Card,West,2037
7920,5244,2024-04-07,2024-04-10,DELIVERED,114136.31,6.58,Wallet,South,2021
7921,3016,2023-05-05,2023-05-10,SHIPPED,152540.17,8.71,Credit Card,West,2024
7922,4277,2025-03-07,2025-03-13,DELIVERED,243765.46,1.31,Credit Card,South,2007
7923,3649,2024-04-19,,CANCELLED,15483.67,17.62,COD,South,2047
7924,4905,2025-10-29,2025-11-07,DELIVERED,51392.57,16.91,Debit Card,East,2049
7925,3168,2025-12-20,2025-12-22,DELIVERED,204412.4,0.0,Wallet,West,2038
7926,4235,2024-12-27,2025-01-01,SHIPPED,240088.05,0.0,Debit Card,West,2021
7927,3182,2024-03-07,2024-03-14,SHIPPED,109742.52,0.0,Credit Card,South,2018
7928,2413,2025-10-14,2025-10-17,DELIVERED,26931.17,8.39,Credit Card,South,2016
7929,5148,2024-07-07,2024-07-14,DELIVERED,229571.1,13.74,Credit Card,North,2015
7930,6467,2025-09-23,2025-10-03,SHIPPED,61805.51,0.0,Net Banking,South,2045
7931,2887,2024-07-18,2024-07-27,DELIVERED,99649.17,12.31,Wallet,West,2032
7932,2567,2024-07-21,2024-07-26,DELIVERED,147805.86,0.0,Net Banking,North,2027
7933,2691,2025-05-28,,PENDING,95552.51,4.77,Debit Card,North,2022
7934,2754,2024-01-08,,PENDING,89380.92,13.71,UPI,West,2001
7935,4868,2025-06-04,2025-06-13,DELIVERED,241300.65,3.96,Debit Card,East,2039
7936,2357,2023-07-17,2023-07-26,DELIVERED,153617.69,0.0,COD,East,2010
7937,5574,2025-12-15,2025-12-18,DELIVERED,172901.63,15.87,Wallet,East,2024
7938,5022,2023-03-23,2023-03-25,DELIVERED,120725.33,12.8,UPI,North,2019
7939,6240,2023-04-23,,CANCELLED,90461.64,10.39,Debit Card,East,2030
7940,3878,2024-08-26,2024-09-05,DELIVERED,197350.34,7.7,Debit Card,East,2015
7941,2221,2024-08-25,,PENDING,78127.56,0.0,Net Banking,East,2024
7942,4477,2024-09-22,2024-09-30,DELIVERED,211918.22,14.53,Debit Card,West,2046
7943,4603,2025-12-26,2025-12-27,DELIVERED,102250.16,15.55,Credit Card,West,2001
7944,2878,2024-04-20,,PENDING,178239.54,0.0,Wallet,West,2017
7945,6138,2025-10-10,2025-10-16,DELIVERED,198018.32,0.0,Credit Card,North,2046
7946,1191,2023-11-23,2023-12-02,DELIVERED,96073.72,0.0,COD,South,2014
7947,3009,2024-10-26,2024-11-04,DELIVERED,199527.96,0.0,Debit Card,North,2013
7948,6144,2024-04-20,2024-04-23,DELIVERED,220305.73,14.54,Net Banking,North,2037
7949,1137,2023-10-22,2023-10-26,DELIVERED,136929.83,0.0,Credit Card,North,2016
7950,4952,2023-04-24,2023-05-02,DELIVERED,226046.4,15.67,Credit Card,North,2049
7951,6160,2023-04-25,,PENDING,37971.2,17.04,Credit Card,West,2015
7952,3163,2023-04-11,2023-04-13,DELIVERED,155183.8,6.48,Wallet,North,2033
7953,3971,2025-08-16,2025-08-21,DELIVERED,214403.95,0.0,Credit Card,East,2031
7954,3208,2025-10-26,2025-10-29,SHIPPED,50637.93,0.0,Debit Card,West,2011
7955,1409,2024-10-02,,PENDING,181209.53,12.71,Debit Card,South,2015
7956,4473,2023-07-31,2023-08-04,DELIVERED,106427.76,6.5,Net Banking,South,2027
7957,6429,2023-12-21,2023-12-23,SHIPPED,193679.84,3.26,Wallet,North,2045
7958,5141,2023-12-30,2024-01-04,DELIVERED,197943.46,18.94,Net Banking,East,2015
7959,1068,2024-08-29,2024-09-03,DELIVERED,167078.48,0.0,COD,East,2018
7960,2116,2024-11-09,2024-11-14,DELIVERED,184684.08,9.38,Net Banking,North,2045
7961,3151,2023-08-15,,PENDING,186851.15,0.0,COD,South,2034
7962,5241,2025-10-26,2025-11-02,DELIVERED,215442.08,0.0,Wallet,West,2012
7963,2695,2024-12-11,2024-12-16,SHIPPED,10846.93,0.0,COD,West,2042
7964,2971,2025-09-13,2025-09-19,DELIVERED,2484.44,0.0,UPI,North,2032
7965,6175,2023-12-04,,PENDING,71664.32,0.0,Credit Card,East,2023
7966,2987,2024-01-11,,CANCELLED,196090.44,0.0,Credit Card,North,2019
7967,5463,2024-02-29,2024-03-03,SHIPPED,237905.93,12.28,COD,East,2012
7968,4383,2023-02-12,2023-02-19,DELIVERED,39505.9,0.0,Debit Card,South,2045
7969,3933,2025-06-28,2025-06-29,DELIVERED,171748.25,0.0,Net Banking,South,2027
7970,5772,2024-05-05,2024-05-08,DELIVERED,197150.41,0.0,Net Banking,South,2013
7971,3485,2024-05-26,2024-05-27,DELIVERED,136138.77,18.19,Debit Card,North,2042
7972,2088,2025-11-06,,PENDING,36877.16,1.74,UPI,South,2023
7973,1402,2023-11-05,2023-11-15,DELIVERED,117046.46,1.74,Net Banking,East,2020
7974,6335,2024-10-30,2024-11-05,DELIVERED,5684.22,0.0,Credit Card,West,2001
7975,3976,2025-05-08,2025-05-09,DELIVERED,206733.03,10.07,Debit Card,West,2030
7976,1275,2023-04-23,2023-04-26,DELIVERED,105011.54,3.92,Net Banking,West,2004
7977,1787,2024-05-22,,PENDING,180272.03,19.32,UPI,West,2019
7978,2220,2023-10-16,2023-10-21,SHIPPED,198464.44,0.0,Debit Card,East,2033
7979,4209,2025-05-15,2025-05-25,DELIVERED,159428.42,18.25,Credit Card,West,2023
7980,1448,2023-08-25,2023-09-02,DELIVERED,114867.89,13.13,Net Banking,North,2013
7981,2594,2023-12-29,2024-01-04,SHIPPED,233816.01,14.97,Net Banking,South,2014
7982,2339,2023-07-04,2023-07-06,SHIPPED,159847.19,15.16,COD,North,2016
7983,5430,2024-11-26,,PENDING,241509.2,0.0,Credit Card,West,2044
7984,1336,2025-07-03,2025-07-10,DELIVERED,63862.29,0.0,Debit Card,South,2009
7985,3018,2025-03-22,,CANCELLED,90106.12,1.71,Net Banking,South,2001
7986,1980,2023-04-15,2023-04-17,SHIPPED,168943.19,0.0,Net Banking,East,2032
7987,4121,2024-02-12,2024-02-21,DELIVERED,13592.08,11.42,COD,South,2015
7988,3495,2023-10-01,2023-10-02,DELIVERED,91113.61,17.45,COD,West,2008
7989,4745,2023-05-19,2023-05-25,SHIPPED,103490.53,9.8,Net Banking,South,2017
7990,6402,2024-02-24,,PENDING,188344.23,2.89,Net Banking,North,2019
7991,2616,2025-02-26,2025-02-28,DELIVERED,160327.61,0.0,UPI,North,2005
7992,3916,2023-02-26,2023-03-02,SHIPPED,74058.58,0.0,UPI,West,2050
7993,6072,2023-05-10,2023-05-16,DELIVERED,65737.99,14.08,Wallet,North,2043
7994,3877,2023-02-26,2023-03-01,DELIVERED,10357.03,5.04,Wallet,West,2024
7995,2059,2024-01-30,,CANCELLED,178084.91,0.0,Credit Card,East,2029
7996,4201,2024-03-27,2024-04-06,DELIVERED,134584.67,14.05,Credit Card,West,2022
7997,4122,2025-03-03,,PENDING,58542.5,1.99,Debit Card,West,2034
7998,3493,2024-04-29,2024-05-06,SHIPPED,13207.6,0.0,Debit Card,South,2035
7999,4203,2023-06-23,2023-06-26,SHIPPED,144829.76,17.23,UPI,East,2011
8000,6109,2025-06-03,2025-06-05,DELIVERED,180305.21,14.38,Net Banking,North,2012
8001,5345,2025-06-26,,PENDING,219137.86,9.96,UPI,South,2027
8002,3616,2023-10-25,2023-10-31,DELIVERED,225470.24,18.3,COD,West,2003
8003,2992,2024-02-15,2024-02-20,DELIVERED,12169.57,18.8,Wallet,East,2041
8004,3345,2023-03-20,2023-03-29,SHIPPED,69491.74,4.64,Debit Card,East,2028
8005,6407,2024-05-10,2024-05-20,DELIVERED,207845.96,19.45,Net Banking,South,2021
8006,1060,2024-04-03,2024-04-11,DELIVERED,102437.27,10.81,Credit Card,South,2016
8007,4078,2025-05-14,2025-05-18,DELIVERED,195528.38,5.5,Debit Card,West,2041
