ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,DISCOUNT_AMOUNT,LINE_TOTAL
3277,9802,3077,11,147489.25,189603.69,1432778.06
3278,6365,2045,15,172339.99,113635.85,2471464.0
3279,6971,3440,9,30524.31,0,274718.79
3280,9325,2070,11,79104.34,0,870147.74
3281,5316,3750,3,181726.65,0,545179.95
3282,8490,285,5,12976.44,2764.81,62117.39
3283,8816,2830,13,35432.82,8502.12,452124.54
3284,5956,1686,10,187903.55,196025.22,1683010.28
3285,9670,4137,10,195175.08,87326.89,1864423.91
3286,8347,701,13,26910.04,37446.5,312384.02
3287,5736,2711,6,111256.55,23327.95,644211.35
3288,7896,509,10,6435.22,6170.33,58181.87
3289,6308,371,6,111403.06,8307.31,660111.05
3290,6655,3357,11,8973.45,8073.57,90634.38
3291,8097,1109,8,174841.61,120326.77,1278406.11
3292,6066,1493,15,11678.57,20164.57,155013.98
3293,7958,4163,5,187672.82,0,938364.1
3294,7545,1484,1,27598.13,2911.52,24686.61
3295,10248,2505,14,78261.79,0,1095665.06
3296,7044,4044,6,25103.89,4222.4,146400.94
3297,5879,2268,13,159603.35,94060.74,1980782.81
3298,7340,1869,12,90286.05,144109.12,939323.48
3299,5618,3636,10,56647.54,20579.13,545896.27
3300,9539,4878,4,3449.29,1105.9,12691.26
3301,9338,449,10,56254.21,0,562542.1
3302,6755,2180,12,199670.49,96567.91,2299477.97
3303,9984,1294,12,197718.0,315239.44,2057376.56
3304,6440,3636,9,165950.26,0,1493552.34
3305,5600,757,10,136010.52,80651.38,1279453.82
3306,8821,2751,14,167928.07,0,2350992.98
3307,7498,342,7,27426.88,0,191988.16
3308,8514,3831,14,123690.72,98514.52,1633155.56
3309,5858,4458,5,194094.95,90144.62,880330.13
3310,6358,2990,9,102517.67,0,922659.03
3311,5929,1136,8,141768.06,0,1134144.48
3312,8477,3717,9,62999.69,39736.44,527260.77
3313,8529,1587,12,101985.46,52570.69,1171254.83
3314,6369,2074,13,179896.33,220013.52,2118638.77
3315,8649,4506,15,126257.79,0,1893866.85
3316,7009,4205,12,101769.96,0,1221239.52
3317,9847,1539,2,52300.94,6057.89,98543.99
3318,7230,1473,14,114924.92,5933.32,1603015.56
3319,5392,3444,13,64883.39,0,843484.07
3320,10261,4443,11,31066.0,0,341726.0
3321,6894,1016,13,116600.1,1195.82,1514605.48
3322,5686,1950,3,119519.5,6697.34,351861.16
3323,6820,3301,4,18894.55,0,75578.2
3324,7477,277,10,103741.57,120308.61,917107.09
3325,7033,900,13,111462.9,0,1449017.7
3326,8974,802,6,20578.61,15951.78,107519.88
3327,8600,2546,3,42186.74,10297.13,116263.09
3328,6353,1999,14,63075.43,53241.01,829815.01
3329,8565,3665,3,69454.69,865.26,207498.81
3330,7818,1967,7,99431.87,60814.46,635208.63
3331,6865,3184,2,183480.89,0,366961.78
3332,9607,3837,6,193352.0,0,1160112.0
3333,10180,2585,4,88539.54,0,354158.16
3334,5612,5033,14,17917.68,17757.02,233090.5
3335,9728,594,4,136570.58,7340.96,538941.36
3336,9261,4225,3,127948.96,0,383846.88
3337,7332,1878,2,70708.82,0,141417.64
3338,5969,196,2,179976.74,0,359953.48
3339,7727,3812,12,54105.61,0,649267.32
3340,6025,4975,3,60674.8,0,182024.4
3341,7730,2770,2,123150.79,0,246301.58
3342,6785,4173,3,3868.27,0,11604.81
3343,5294,4282,14,121402.28,148679.09,1550952.83
3344,6840,3369,9,15517.03,0,139653.27
3345,9495,3560,15,126324.48,0,1894867.2
3346,6634,1595,4,141193.42,7094.01,557679.67
3347,9197,4203,8,16026.37,0,128210.96
3348,8278,2234,1,101511.1,927.2,100583.9
3349,9160,164,3,18891.69,0,56675.07
3350,10367,4567,11,174438.78,132771.28,1786055.3
3351,8821,4961,8,72695.43,49220.71,532342.73
3352,8091,1674,12,99451.19,136773.79,1056640.49
3353,9995,2926,12,125506.69,0,1506080.28
3354,10273,1265,4,144960.23,36439.98,543400.94
3355,9990,1456,6,98007.7,80344.98,507701.22
3356,10264,909,14,195661.61,310875.27,2428387.27
3357,5312,1331,2,72553.41,0,145106.82
3358,8967,2862,8,88926.41,90850.95,620560.33
3359,5911,4941,13,164061.01,0,2132793.13
3360,6742,1153,7,76132.61,21109.06,511819.21
3361,6566,4387,13,12799.34,24697.87,141693.55
3362,7928,2228,12,116195.4,0,1394344.8
3363,7270,4492,8,103527.33,16089.57,812129.07
3364,6388,1932,15,170241.93,289811.59,2263817.36
3365,8664,167,3,60269.31,0,180807.93
3366,10084,2350,9,86856.2,99644.03,682061.77
3367,7051,2477,9,99816.31,95785.6,802561.19
3368,9639,425,2,98276.3,16431.93,180120.67
3369,5055,3928,10,20234.16,0,202341.6
3370,8673,522,15,60526.79,0,907901.85
3371,5747,904,11,16172.11,17442.4,160450.81
3372,9564,709,7,21403.42,0,149823.94
3373,9744,197,8,73322.08,25752.71,560823.93
3374,9825,1054,5,66163.58,44998.02,285819.88
3375,9383,3527,7,106519.34,70084.79,675550.59
3376,8645,1641,13,98838.4,94749.49,1190149.71
3377,5478,3536,4,94505.21,0,378020.84
3378,7554,353,9,84685.42,886.96,761281.82
3379,8704,3748,15,14666.11,18725.57,201266.08
3380,5674,5128,6,169307.05,44627.51,971214.79
3381,9679,2962,12,159149.89,244100.43,1665698.25
3382,10385,2415,2,138348.87,0,276697.74
3383,6551,3308,13,48001.49,0,624019.37
3384,5819,2216,13,79134.98,12296.88,1016457.86
3385,7817,5256,7,171272.39,0,1198906.73
3386,7811,2188,7,33673.21,14289.32,221423.15
3387,7508,2587,14,32033.88,6891.21,441583.11
3388,7452,5113,14,114146.73,0,1598054.22
3389,9265,1683,2,170236.27,0,340472.54
3390,10124,1775,10,21950.21,25013.35,194488.75
3391,9539,3067,12,97902.37,0,1174828.44
3392,5965,1727,15,125592.45,0,1883886.75
3393,9052,3461,15,169717.43,0,2545761.45
3394,5297,3391,9,15959.29,5734.69,137898.92
3395,6185,4466,15,56137.21,52419.64,789638.51
3396,9586,2863,9,37636.27,0,338726.43
3397,9283,4950,14,190539.37,127561.43,2539989.75
3398,5980,3963,10,68379.56,0,683795.6
3399,6887,5257,13,195037.96,147633.74,2387859.74
3400,7935,4526,12,22126.88,0,265522.56
3401,6242,5057,4,31335.89,6972.7,118370.86
3402,5647,5128,11,13552.84,10731.56,138349.68
3403,10159,442,14,67023.46,14927.47,923400.97
3404,6454,5056,12,25603.34,0,307240.08
3405,6535,3571,4,81132.6,37737.82,286792.58
3406,8724,4372,12,197213.47,124485.0,2242076.64
3407,9717,1806,1,71754.86,0,71754.86
3408,6953,3323,13,91722.71,103342.93,1089052.3
3409,9738,4184,14,112280.01,0,1571920.14
3410,6557,2146,11,49265.35,22265.83,519653.02
3411,9874,2660,2,35231.58,0,70463.16
3412,7342,3968,8,13769.3,9208.35,100946.05
3413,9357,1296,10,122796.53,0,1227965.3
3414,9085,4956,7,30418.4,0,212928.8
3415,7860,2898,7,5541.75,0,38792.25
3416,8839,1799,5,155267.73,0,776338.65
3417,8559,4085,10,67147.89,0,671478.9
3418,10270,1539,12,108754.33,1128.74,1303923.22
3419,5642,2342,5,39650.01,0,198250.05
3420,6496,465,5,45900.27,15150.37,214350.98
3421,7368,3336,5,122452.2,86490.74,525770.26
3422,8732,1446,2,46609.87,4005.0,89214.74
3423,8445,1369,7,111887.52,46058.26,737154.38
3424,9065,4903,15,139144.18,0,2087162.7
3425,7498,1193,4,199432.6,0,797730.4
3426,6909,1219,15,146651.11,0,2199766.65
3427,9881,2436,3,149379.43,0,448138.29
3428,7796,664,9,204.58,0,1841.22
3429,6764,989,10,23542.14,0,235421.4
3430,5956,1511,9,166734.81,122868.24,1377745.05
3431,10107,1311,2,15970.37,150.62,31790.12
3432,8472,3554,8,8577.64,3544.57,65076.55
3433,7179,5088,13,181967.52,212292.76,2153285.0
3434,7446,1207,9,154063.53,177861.53,1208710.24
3435,9961,1808,4,4257.54,2393.2,14636.96
3436,8852,3159,7,37660.58,15763.2,247860.86
3437,8417,1036,11,102260.84,0,1124869.24
3438,10148,2248,14,166266.04,217306.61,2110417.95
3439,9500,531,6,95385.72,31422.68,540891.64
3440,6339,671,6,114738.72,66561.24,621871.08
3441,9692,3370,6,172997.37,0,1037984.22
3442,7225,2918,9,146564.0,0,1319076.0
3443,8879,494,6,107381.07,13374.5,630911.92
3444,6221,3363,6,102866.98,67464.77,549737.11
3445,9833,2190,14,102259.18,0,1431628.52
3446,6753,797,8,11951.54,10967.58,84644.74
3447,7339,2559,11,165196.23,0,1817158.53
3448,6569,2193,9,92566.91,40076.55,793025.64
3449,7528,3252,7,180453.28,0,1263172.96
3450,5491,2560,9,112773.28,0,1014959.52
3451,9739,520,4,105005.59,0,420022.36
3452,6485,3598,12,90040.21,78351.38,1002131.14
3453,10229,4804,2,132639.8,25458.85,239820.75
3454,8746,3895,2,61735.42,12733.78,110737.06
3455,5649,359,13,27204.63,14860.42,338799.77
3456,5644,4554,11,41165.59,16058.23,436763.26
3457,8288,5037,8,68142.88,43544.24,501598.8
3458,10074,4280,4,131510.52,0,526042.08
3459,9013,4098,5,53340.01,0,266700.05
3460,5847,4305,4,71021.84,38132.15,245955.21
3461,7772,1372,6,155229.52,0,931377.12
3462,7676,3015,11,96367.39,138921.27,921120.02
3463,7534,3189,1,105731.05,0,105731.05
3464,8918,4145,6,125302.63,0,751815.78
3465,8257,4697,7,102537.33,1362.75,716398.56
3466,5167,1839,12,40155.41,50616.47,431248.45
3467,7020,1671,1,47696.34,0,47696.34
3468,8519,1696,10,94740.2,0,947402.0
3469,6432,2141,13,162560.8,0,2113290.4
3470,7453,1901,5,44125.52,12577.75,208049.85
3471,10378,2940,11,197235.47,0,2169590.17
3472,9935,3835,13,42961.34,25412.58,533084.84
3473,6651,1151,11,48002.11,76680.21,451343.0
3474,8618,3370,12,63239.24,0,758870.88
3475,7581,1501,8,60723.14,0,485785.12
3476,6800,371,5,58326.28,9028.11,282603.29
3477,9082,3195,2,116434.04,0,232868.08
3478,7465,557,9,25971.68,18797.42,214947.7
3479,7989,3732,4,72020.21,0,288080.84
3480,10087,4790,1,61972.5,0,61972.5
3481,9235,3781,3,142545.23,0,427635.69
3482,8075,1173,1,198013.36,0,198013.36
3483,8902,3661,10,52616.75,52864.09,473303.41
3484,6255,961,11,2468.82,3341.96,23815.06
3485,9677,427,11,97137.01,146753.2,921753.91
3486,10187,1493,15,78495.38,0,1177430.7
3487,8463,4257,3,98413.52,0,295240.56
3488,5731,1123,2,198459.52,45293.22,351625.82
3489,5572,1694,4,141049.83,0,564199.32
3490,8796,264,15,181946.82,0,2729202.3
3491,8624,1406,13,56243.66,42067.74,689099.84
3492,8925,4485,5,104445.91,69792.33,452437.22
3493,8757,1746,12,166739.13,0,2000869.56
3494,9038,3963,13,165735.05,28820.02,2125735.63
3495,7576,744,4,166664.78,32735.05,633924.07
3496,6868,4855,10,18154.46,24695.66,156848.94
3497,9612,3773,3,184731.16,0,554193.48
3498,7912,424,13,10003.15,0,130040.95
3499,6692,259,3,29654.94,8358.87,80605.95
3500,8385,2199,13,23013.81,151.21,299028.32
3501,7055,5181,4,32908.57,13787.49,117846.79
3502,7208,103,7,169397.92,32559.23,1153226.21
3503,9304,3649,11,187604.98,0,2063654.78
3504,8605,2421,2,79360.14,0,158720.28
3505,9845,5287,1,144102.55,2553.66,141548.89
3506,5916,804,4,49108.9,12018.07,184417.53
3507,9114,3022,13,131445.68,0,1708793.84
3508,9633,2176,13,174285.65,0,2265713.45
3509,9457,562,7,19770.92,0,138396.44
3510,6038,3474,5,180967.19,72033.3,832802.65
3511,7006,1854,11,129116.9,0,1420285.9
3512,6407,3036,2,66633.34,0,133266.68
3513,8966,210,9,67764.17,47399.41,562478.12
3514,5731,1244,10,110472.72,75006.67,1029720.53
3515,7026,2307,2,7694.85,0,15389.7
3516,8251,3111,10,83463.76,60392.48,774245.12
3517,6303,2623,8,160798.43,0,1286387.44
3518,6461,2568,15,69553.9,123976.98,919331.52
3519,5213,4913,13,132315.52,115938.88,1604162.88
3520,5567,2344,7,187736.16,71695.57,1242457.55
3521,6139,1380,11,171795.14,136834.15,1752912.39
3522,9994,914,3,55508.06,5385.76,161138.42
3523,6869,676,15,70526.8,107055.19,950846.81
3524,7450,2463,9,153448.18,78537.27,1302496.35
3525,10428,4678,10,62525.87,0,625258.7
3526,9051,4205,2,178140.21,0,356280.42
3527,8782,3213,11,34749.81,25620.2,356627.71
3528,5732,801,7,164608.94,62936.16,1089326.42
3529,9712,4364,9,61712.73,13671.09,541743.48
3530,7154,286,15,99954.41,0,1499316.15
3531,10300,206,5,19956.03,37.07,99743.08
3532,7010,5012,11,183832.77,0,2022160.47
3533,6346,4281,11,74699.33,101482.52,720210.11
3534,7591,3567,7,152148.87,120670.23,944371.86
3535,6912,1115,4,20297.24,0,81188.96
3536,9164,4718,1,167163.63,20492.28,146671.35
3537,9599,1768,10,70756.36,50610.64,656952.96
3538,8031,2756,1,135398.13,933.96,134464.17
3539,7233,3158,9,176463.75,197256.67,1390917.08
3540,7215,3840,5,18174.15,8858.68,82012.07
3541,7913,2259,11,906.39,261.49,9708.8
3542,9854,1451,2,73921.4,14741.31,133101.49
3543,8930,4113,7,155061.01,0,1085427.07
3544,8361,3707,5,28019.24,0,140096.2
3545,7898,456,10,183709.46,42402.88,1794691.72
3546,5268,1083,9,83920.17,0,755281.53
3547,8420,4404,8,166871.29,164871.33,1170098.99
3548,5537,2872,5,134826.47,0,674132.35
3549,9885,1672,12,29656.82,46091.08,309790.76
3550,7280,212,9,157995.52,193067.84,1228891.84
3551,9646,2504,12,129099.63,0,1549195.56
3552,5684,5225,2,168673.11,16803.43,320542.79
3553,10479,2482,6,16372.85,11211.83,87025.27
3554,5108,4724,7,122194.83,0,855363.81
3555,5540,3234,11,36818.12,5641.27,399358.05
3556,7569,1877,13,116177.9,107306.21,1403006.49
3557,7204,2873,3,69406.63,0,208219.89
3558,6163,2480,12,100385.99,560.13,1204071.75
3559,7875,4882,14,73750.81,0,1032511.34
3560,8151,1951,6,128825.59,0,772953.54
3561,8470,355,11,5296.69,679.16,57584.43
3562,5436,3301,7,56673.27,456.61,396256.28
3563,9099,2268,10,13748.3,0,137483.0
3564,8934,3370,6,164510.75,129045.3,858019.2
3565,8232,2871,10,192769.83,175118.92,1752579.38
3566,7544,160,3,126481.76,0,379445.28
3567,7605,3779,6,159345.67,0,956074.02
3568,8727,200,12,32496.15,0,389953.8
3569,7216,4873,8,139539.2,48451.95,1067861.65
3570,8130,3715,7,179271.92,5738.91,1249164.53
3571,6626,4721,9,22255.62,0,200300.58
3572,8757,2480,15,185863.83,61951.16,2726006.29
3573,10384,3873,11,127198.11,0,1399179.21
3574,6333,2467,14,147293.19,0,2062104.66
3575,10021,4625,8,15487.57,7448.34,116452.22
3576,9780,4752,9,5323.77,0,47913.93
3577,8106,3854,6,35739.23,0,214435.38
3578,8106,3381,3,173830.41,44041.16,477450.07
3579,7305,1682,13,60089.37,27758.38,753403.43
3580,8012,2549,1,135365.55,0,135365.55
3581,5279,4265,14,71661.88,0,1003266.32
3582,8532,2472,7,164218.29,141055.17,1008472.86
3583,7934,778,4,103590.13,0,414360.52
3584,7465,1833,14,121525.45,71527.68,1629828.62
3585,5333,171,13,99374.97,18808.43,1273066.18
3586,8454,3748,4,165925.95,76433.94,587269.86
3587,7736,1335,10,168615.06,148010.14,1538140.46
3588,5679,2546,6,105641.54,51678.71,582170.53
3589,8325,5205,1,23258.51,2462.52,20795.99
3590,7038,3120,9,42677.59,0,384098.31
3591,6955,3977,5,68090.33,20274.72,320176.93
3592,7514,1566,15,171704.09,0,2575561.35
3593,7488,4748,15,187288.9,0,2809333.5
3594,5854,2956,6,111142.33,43927.21,622926.77
3595,5657,4267,2,134126.25,19839.91,248412.59
3596,8264,390,10,156961.24,0,1569612.4
3597,6340,2737,1,184307.23,18321.57,165985.66
3598,9869,193,6,13744.78,0,82468.68
3599,5263,4109,3,139233.28,0,417699.84
3600,5396,4063,11,53553.99,61599.73,527494.16
3601,8234,2218,6,58983.6,18529.57,335372.03
3602,7553,3625,12,72747.41,68388.39,804580.53
3603,10490,3545,7,40585.53,0,284098.71
3604,8261,4996,15,146007.66,0,2190114.9
3605,10477,608,12,23360.82,0,280329.84
3606,5058,1442,12,139317.32,0,1671807.84
3607,6097,3428,14,172425.38,0,2413955.32
3608,8271,239,1,159519.71,19874.99,139644.72
3609,10121,4954,14,137989.91,82373.64,1849485.1
3610,5430,1559,3,36202.84,0,108608.52
3611,10477,2880,9,138846.14,51995.13,1197620.13
3612,6103,3319,6,53204.86,17970.6,301258.56
3613,6830,1410,10,160604.85,0,1606048.5
3614,9048,4290,11,44723.93,72537.5,419425.73
3615,7026,594,8,30156.05,0,241248.4
3616,8653,3298,11,156684.48,0,1723529.28
3617,5400,5079,15,92703.05,32026.48,1358519.27
3618,9025,1693,6,133443.02,0,800658.12
3619,6827,2624,3,192313.39,3761.81,573178.36
3620,9624,875,9,93138.18,8376.36,829867.26
3621,6187,505,1,7711.39,906.05,6805.34
3622,6191,2286,1,23601.06,1857.45,21743.61
3623,7946,1986,9,69978.45,0,629806.05
3624,9726,1398,14,194464.5,238494.08,2484008.92
3625,9363,2811,13,32171.55,44755.6,373474.55
3626,10400,927,3,13316.96,0,39950.88
3627,5244,518,10,148462.52,105401.38,1379223.82
3628,6632,128,7,70888.02,48775.66,447440.48
3629,5375,1268,4,134780.49,0,539121.96
3630,9834,159,11,109129.04,144940.26,1055479.18
3631,9048,3791,6,102931.39,39940.67,577647.67
3632,6611,1584,4,136273.26,59552.45,485540.59
3633,6034,1339,2,10254.94,1139.62,19370.26
3634,6166,4004,8,130473.48,67345.65,976442.19
3635,10113,4164,14,15781.52,8543.94,212397.34
3636,5881,4797,2,171037.75,42871.45,299204.05
3637,6680,1270,5,3379.91,0,16899.55
3638,9224,1093,1,81339.79,3451.98,77887.81
3639,10292,813,1,15366.03,282.13,15083.9
3640,7804,3885,9,95299.33,63565.07,794128.9
3641,7925,184,3,128731.95,0,386195.85
3642,9198,5274,10,133376.06,119896.06,1213864.54
3643,8155,767,1,20360.64,351.56,20009.08
3644,7328,4419,2,48767.35,0,97534.7
3645,8706,3840,14,35731.45,0,500240.3
3646,10065,4373,3,53750.38,0,161251.14
3647,9406,743,7,104575.08,0,732025.56
3648,6491,899,8,29593.06,0,236744.48
3649,8967,3788,2,77230.39,0,154460.78
3650,8991,4449,8,171738.77,0,1373910.16
3651,9834,3375,12,55197.48,0,662369.76
3652,10075,2666,9,28253.45,0,254281.05
3653,7606,934,8,114967.63,2753.01,916988.03
3654,5120,4295,2,159203.2,0,318406.4
3655,6770,2221,8,120527.95,131240.4,832983.2
3656,7643,4019,9,70936.82,71459.84,566971.54
3657,8869,4573,6,137517.53,58421.16,766684.02
3658,8153,1467,3,105305.19,12695.55,303220.02
3659,6935,2523,9,53479.67,4944.23,476372.8
3660,9646,2370,8,84174.34,49198.55,624196.17
3661,5730,1218,6,123492.62,0,740955.72
3662,5218,2105,7,19571.0,3424.52,133572.48
3663,10456,3949,9,26280.92,18446.36,218081.92
3664,10326,181,1,10988.15,9.92,10978.23
3665,8267,3491,12,68593.92,0,823127.04
3666,8886,4053,6,72874.38,22782.68,414463.6
3667,9839,1918,2,190211.47,38523.17,341899.77
3668,5078,475,4,32183.3,0,128733.2
3669,6018,2036,9,2959.24,140.94,26492.22
3670,6063,5150,15,121100.35,13959.74,1802545.51
3671,9952,3018,4,199193.1,0,796772.4
3672,5086,3941,13,109854.98,23981.64,1404133.1
3673,8007,2431,6,187367.38,0,1124204.28
3674,7439,3790,9,133601.34,0,1202412.06
3675,8689,4954,11,121540.63,0,1336946.93
3676,8173,3308,3,35704.8,798.02,106316.38
3677,9283,1468,11,125498.84,116418.97,1264068.27
3678,6560,4398,8,96887.56,42908.76,732191.72
3679,9990,2992,4,89677.91,0,358711.64
3680,9321,3561,2,9311.93,0,18623.86
3681,6986,5172,3,71028.58,0,213085.74
3682,9600,3470,1,160536.7,0,160536.7
3683,6415,1061,1,184242.21,17009.75,167232.46
3684,9540,3523,1,109357.9,0,109357.9
3685,6052,2515,14,97640.4,7347.92,1359617.68
3686,5089,1299,8,62397.93,0,499183.44
3687,8506,4187,7,45575.54,2807.11,316221.67
3688,6993,2958,13,195788.12,313764.94,2231480.62
3689,9333,2750,1,71504.81,9919.09,61585.72
3690,8466,2103,15,192674.13,382887.49,2507224.46
3691,6860,3000,15,48771.98,15139.17,716440.53
3692,6927,1126,1,1095.8,0,1095.8
3693,8073,3858,7,117323.62,74783.58,746481.76
3694,5728,2843,9,52771.09,21836.65,453103.16
3695,7071,3782,10,169442.92,0,1694429.2
3696,8401,3037,4,5971.68,0,23886.72
3697,7176,1671,2,10656.16,1963.26,19349.06
3698,8468,2855,7,112449.67,74270.25,712877.44
3699,7584,3361,2,153276.73,28985.11,277568.35
3700,6821,4552,12,121404.76,193620.04,1263237.08
3701,6001,1126,9,188071.82,122859.08,1569787.3
3702,8770,2923,10,42634.02,30945.8,395394.4
3703,5068,5225,7,125541.71,56201.4,822590.57
3704,8532,4442,2,162485.24,20109.41,304861.07
3705,7312,465,4,64845.19,0,259380.76
3706,8741,3269,15,180429.53,20042.27,2686400.68
3707,6797,861,14,177508.16,243789.02,2241325.22
3708,6055,686,14,128381.89,0,1797346.46
3709,5357,2032,13,116016.14,66508.49,1441701.33
3710,5781,1425,2,177037.67,33416.8,320658.54
3711,6990,2139,12,198009.8,324505.69,2051611.91
3712,5727,4427,5,40512.34,9645.7,192916.0
3713,8647,4665,12,3698.43,2357.83,42023.33
3714,8371,2908,3,74047.64,21171.34,200971.58
3715,7164,2434,7,36576.83,35033.54,221004.27
3716,8140,2016,5,26346.59,0,131732.95
3717,5364,2033,8,117324.34,131324.98,807269.74
3718,10451,1996,5,29321.25,8047.83,138558.42
3719,5810,1768,10,44962.54,37420.4,412205.0
3720,8915,1360,7,70885.92,0,496201.44
3721,7850,2128,12,31568.33,0,378819.96
3722,8043,4262,14,100811.48,0,1411360.72
3723,8290,329,8,191063.02,0,1528504.16
3724,6182,1935,15,42222.9,86694.45,546649.05
3725,9029,4443,13,102911.84,0,1337853.92
3726,9354,685,9,51133.9,0,460205.1
3727,5749,3301,10,14333.06,0,143330.6
3728,9267,2062,15,167113.68,26467.86,2480237.34
3729,8784,2928,13,197557.61,0,2568248.93
3730,6128,4743,6,73051.51,11629.62,426679.44
3731,6714,5186,12,121320.64,0,1455847.68
3732,7097,2613,1,168535.75,0,168535.75
3733,8861,4984,6,155142.38,0,930854.28
3734,9150,3479,13,13181.42,0,171358.46
3735,6170,3526,15,132417.17,199184.64,1787072.91
3736,7194,2633,15,44914.05,0,673710.75
3737,5525,1012,12,187931.96,0,2255183.52
3738,5231,4930,5,167952.05,0,839760.25
3739,7408,4594,1,118673.51,735.55,117937.96
3740,6496,3092,10,172054.84,111049.32,1609499.08
3741,8633,721,5,142227.18,86606.71,624529.19
3742,6399,1060,8,192208.74,76926.0,1460743.92
3743,5235,2612,9,18293.9,0,164645.1
3744,9986,2244,7,196388.15,0,1374717.05
3745,10148,125,6,6489.43,0,38936.58
3746,9670,3475,5,162124.22,41274.08,769347.02
3747,7232,5284,13,195656.12,37951.6,2505577.96
3748,9027,3060,2,172786.11,0,345572.22
3749,7932,2945,15,63397.0,4687.34,946267.66
3750,6992,773,8,192848.58,0,1542788.64
3751,7498,5258,4,11897.96,348.71,47243.13
3752,8124,1043,2,100810.96,0,201621.92
3753,9222,3806,3,160894.86,37632.7,445051.88
3754,5048,3850,8,67731.11,0,541848.88
3755,8901,176,1,176419.75,1257.78,175161.97
3756,8234,3138,3,80082.96,0,240248.88
3757,9674,342,2,85689.41,19976.77,151402.05
3758,5695,2974,14,67824.69,0,949545.66
3759,5578,3197,5,68440.23,8189.62,334011.53
3760,8855,861,8,31395.02,0,251160.16
3761,6695,2302,9,166095.42,215692.78,1279166.0
3762,8483,724,4,137572.01,0,550288.04
3763,8360,2413,4,37830.76,0,151323.04
3764,5971,1759,15,103202.67,0,1548040.05
3765,8146,3929,3,40825.07,7028.2,115447.01
3766,9860,1601,6,187342.42,0,1124054.52
3767,10000,3830,1,134597.54,2952.35,131645.19
3768,6003,3900,13,9252.16,0,120278.08
3769,6915,4129,4,14712.47,3575.11,55274.77
3770,8464,2873,6,35087.66,6521.48,204004.48
3771,6480,1683,15,153291.23,0,2299368.45
3772,5856,3612,11,149921.44,237367.45,1411768.39
3773,9531,295,6,116403.24,17991.41,680428.03
3774,8371,2704,4,176344.97,104046.08,601333.8
3775,8249,1143,4,30991.4,1072.47,122893.13
3776,7358,313,5,56189.19,24778.65,256167.3
3777,7383,4000,6,55983.38,786.89,335113.39
3778,7219,434,15,188535.87,168174.33,2659863.72
3779,8535,2820,7,167053.64,0,1169375.48
3780,7031,166,8,74669.34,27186.42,570168.3
3781,9267,204,14,178415.3,0,2497814.2
3782,5542,518,6,25551.72,10511.82,142798.5
3783,5215,3619,10,13416.6,19109.21,115056.79
3784,9532,905,2,152702.3,0,305404.6
3785,5051,4643,2,25851.47,0,51702.94
3786,8439,5116,5,111818.21,863.57,558227.48
3787,5564,1745,7,166679.28,0,1166754.96
3788,7019,4453,7,156672.54,24118.64,1072589.14
3789,8713,1494,14,199714.86,0,2796008.04
3790,8542,4127,13,153827.7,135578.3,1864181.8
3791,9215,998,3,30104.83,0,90314.49
3792,7916,4412,11,31081.55,16596.31,325300.74
3793,8076,4236,10,179667.62,211443.46,1585232.74
3794,6924,2541,9,24125.86,0,217132.74
3795,5662,3687,3,32772.96,0,98318.88
3796,10177,3648,5,55028.32,30691.98,244449.62
3797,10457,4876,8,43740.67,0,349925.36
3798,6932,978,13,72688.18,10444.54,934501.8
3799,10212,4955,4,68512.46,0,274049.84
3800,9447,5111,13,33943.43,36883.38,404381.21
3801,5492,3301,4,189027.99,0,756111.96
3802,10141,3522,1,180744.38,1253.67,179490.71
3803,8763,1976,4,85422.81,0,341691.24
3804,7751,216,15,107439.71,0,1611595.65
3805,10055,3339,6,64250.21,0,385501.26
3806,9124,1016,5,156739.38,24504.04,759192.86
3807,6041,983,15,94701.8,0,1420527.0
3808,5654,4949,11,25139.85,1594.81,274943.54
3809,8044,509,9,152701.03,0,1374309.27
3810,9965,2107,15,99920.95,0,1498814.25
3811,9033,1100,11,9587.59,0,105463.49
3812,6961,5212,11,44709.55,0,491805.05
3813,5898,4146,5,159113.86,118213.02,677356.28
3814,6911,4973,14,142824.09,158174.54,1841362.72
3815,8764,3212,8,5883.44,0,47067.52
3816,8357,1524,8,28255.0,14140.72,211899.28
3817,6996,2299,9,135445.24,0,1219007.16
3818,6926,1376,14,43679.14,0,611507.96
3819,8044,3033,3,34223.31,3374.09,99295.84
3820,9440,2940,10,164265.94,176717.8,1465941.6
3821,8517,1634,5,132304.62,28092.03,633431.07
3822,5249,316,7,101256.71,40630.16,668166.81
3823,5685,4399,5,100242.42,0,501212.1
3824,10392,2227,10,41108.76,21163.07,389924.53
3825,7605,1411,13,172882.49,77571.35,2169901.02
3826,5706,4261,9,16995.41,3741.63,149217.06
3827,8864,5043,2,123084.08,1422.74,244745.42
3828,8981,2392,7,190325.74,0,1332280.18
3829,7055,3624,12,108045.12,137193.61,1159347.83
3830,8756,2123,13,163563.5,146227.52,1980097.98
3831,9579,1449,6,16094.57,7453.88,89113.54
3832,5773,3753,7,48732.88,50092.17,291037.99
3833,7325,4452,5,160811.61,3693.4,800364.65
3834,9131,2277,6,84797.19,50035.43,458747.71
3835,5210,2906,11,147888.91,114298.16,1512479.85
3836,6190,4049,14,73058.15,0,1022814.1
3837,6260,3979,3,80879.31,11113.26,231524.67
